"","MKTRF","SMB","HML","RMW","CMA","UMD","HMLM","QMJ","BAB","LIQ","STR","LTR","REG","IVOL","SUE","IA","ROE","IMD","NI","BETA","PEAD","FIN"
"235",0.0424,-0.0096,-0.0132,0.0161,-0.0136,0.0424,-0.023593738,0.000794257,0.003145061,0.01557993,0.0214,0.0071,0.003612,0.0055,0.042864,-0.00656,0.03061,0.0964,-0.0267,-0.0154,0.01,-0.0231
"236",0.0232,0.0141,-0.0078,0.0085,-0.0034,0.0157,-0.01733973,-0.000107102,0.013156567,-0.0160104,-0.0292,-0.005,-0.002482,-0.0223,0.040472,-0.000464,0.011455,0.0574,-0.0159,-0.0264,0.0124,-0.0268
"237",-0.0159,0.0156,-0.0107,-0.018,8e-04,0.0179,-0.004103058,-0.011434808,0.028745908,0.01147226,-0.0076,-0.0073,0.002138,0.0191,0.013328,-0.00824,-0.00367,0.0025,-0.009,0.0445,0.0017,0.0052
"238",0.0129,0.009,-0.0046,-0.0173,-0.0023,0.0306,-0.00672113,-0.007612104,0.021723082,0.02148354,-0.0118,0.0235,0.032052,-0.0089,0.003725,0.013506,-0.000233,-0.0194,-0.0067,-0.001,0.0143,-0.0124
"239",-0.0419,-0.0084,-0.0188,0.0106,1e-04,0.0114,-0.01228664,0.033791963,0.026226143,0.0426853,-0.004,-0.0275,0.004173,0.054,0.061767,0.002786,0.033179,-0.0994,0.0318,0.0422,0.0226,0.0014
"240",0.1084,-0.024,-0.0418,0.0356,-0.0312,0.0819,-0.071835977,0.017493109,-0.032854921,-0.0497502,0.0106,-0.009,-0.004691,0.0125,0.04782,-0.020414,0.067612,0.1258,0.0018,-0.0738,0.0273,-0.0372
"241",-0.0059,0.0919,0.047,-0.0129,0.032,-0.0249,0.044832172,-0.042712548,0.053563136,-0.07488177,0.0522,0.0944,0.01542,-0.1904,-0.065683,0.015127,-0.041068,0.0259,-0.0329,-0.1345,-0.0204,-0.0479
"242",0.0109,0.0134,0.0647,0.001,0.0219,-0.0053,0.032843368,-0.011524166,0.038693178,-0.05000811,-0.029,0.0527,0.022073,-0.0197,-0.001338,0.022591,0.007471,0.0485,-0.0061,-0.0272,0.0195,0.006
"243",-0.0266,-0.0093,0.0355,-1e-04,0.0195,-0.0029,0.029767867,0.01206202,0.024118322,-0.00041515,-0.0109,0.0142,0.019936,0.0366,0.008956,0.019963,0.01013,-0.0241,0.039,0.0435,0.0052,0.0641
"244",0.0107,-0.057,0.0432,0.0169,0.0223,-0.0258,0.053896633,0.011404451,-0.003283994,-0.0046922,-0.0338,0.0078,0.019739,0.1248,-0.06674,0.017888,-0.017091,0.0318,0.039,0.1017,-0.0028,0.0854
"245",0.003,0.0021,0.0119,-0.0096,0.0048,0.0021,0.016685763,0.002356753,0.011288546,-0.00143516,-0.0015,-0.005,-0.007497,0.0221,0.013859,0.002978,-0.002058,0.0275,-0.0226,0.0363,0.0143,0.001
"246",-0.0234,-0.0274,0.0325,-9e-04,0.0101,-0.0058,0.03011076,0.011516532,0.016202275,0.0182611,0.0091,0.0121,0.007977,0.0657,-0.012947,0.006456,0.010292,0.0117,0.0305,0.0654,0.011,0.043
"247",0.0377,-0.0066,-0.0055,0.0124,-0.0089,0.0159,-0.006585799,0.011324386,0.013412985,0.02365128,0.0214,-0.0138,0.000568,0.0168,0.002789,0.004045,0.025413,0.0029,0.0401,0.0178,0.0074,0.0033
"248",-0.0238,-0.0044,-0.0108,0.0368,-0.016,-0.0051,-0.009075567,0.03332492,0.010356479,0.05068542,-0.0156,-0.0411,-0.009025,0.0525,0.015161,-0.007904,0.015188,-0.0564,0.0227,0.0419,0.0225,0.0324
"249",0.0119,0.0044,-0.0023,0.0158,-0.0063,0.015,-0.012060339,0.007599336,0.017396927,-0.02260095,-0.0112,9e-04,-0.008834,0.0055,0.001639,-0.003989,0.023975,0.0271,-0.0109,8e-04,0.0247,0.0028
"250",0.0102,0.0209,-0.0198,0.0126,-0.0084,0.0248,-0.034869418,0.014409717,-0.004388276,-0.01937455,-0.002,-0.009,0.005956,-0.0472,0.007237,-0.00374,0.021317,0.007,-0.0056,-0.0678,0.0255,-0.0231
"251",0.0413,0.0398,-0.0142,-0.0062,-0.0165,-0.0015,-0.024701551,-0.01333457,-0.004914713,-0.05084703,-0.0104,0.0032,-0.001686,-0.0574,0.009156,-0.011853,0.009419,0.0851,-0.0417,-0.1201,0.0125,-0.0357
"252",0.0153,0.0167,0.0265,-0.0046,0.0083,0.0431,0.007278613,-0.009431717,0.034279868,-0.02983846,0.0123,0.0084,0.010366,0.0086,0.043589,0.014042,0.018351,0.0405,-0.0292,0.0043,0.0173,0.0187
"253",0.0093,0.0189,0.0595,-0.0185,0.0294,0.0484,0.040367242,-0.03738143,0.078058209,-0.01201289,-0.0045,0.0555,0.000247,-0.0271,-0.001325,0.029756,-0.014524,0.0448,-0.0216,0.002,0.0018,0.0111
"254",0.0012,-0.0347,0.0644,-0.0048,0.0421,0.0314,0.072912879,-0.015708796,0.058399016,0.06236053,-0.0149,0.0421,0.02393,0.0874,-0.014895,0.036485,-0.014498,0.025,0.0121,0.096,0.0073,0.0883
"255",0.023,8e-04,0.0119,-0.0017,0.009,0.0373,0.003785834,-0.012558379,0.046390175,-0.03747903,-0.0095,0.0188,0.005161,-0.0019,0.004502,0.009153,0.018026,0.0581,0.0058,-0.0199,0.025,0.0041
"256",-0.0305,-0.0086,0.0248,-0.036,0.0144,0.0038,0.034555354,-0.025455787,0.048586241,-0.01379561,-0.0171,0.0237,0.020753,0.0133,-0.051828,0.012062,-0.030094,-0.0369,0.0116,0.0347,0.0016,0.0234
"257",0.0289,0.0193,-0.035,-8e-04,-0.0105,0.0022,-0.023315838,-0.008861328,0.009421435,0.03466957,0.0149,0.0132,-0.003593,-0.0602,0.004645,-0.008324,-0.005745,0.0123,-0.039,-0.0748,0.0075,-0.0635
"258",0.0031,0.0016,0.0272,-0.0091,0.012,0.0455,0.015154354,-0.02114629,0.035650393,-0.03491807,0.0224,0.0172,0.014058,0.0251,-0.00126,0.018188,0.030181,0.0565,-0.036,0.0085,-0.0027,-0.0029
"259",-0.0034,0.0092,0.0282,-0.0185,0.0205,0.0319,0.027797372,-0.012772867,0.035837002,-0.01324547,-0.0266,0.0094,0.007912,0.0151,-0.022239,0.014477,-0.005825,0.0246,-0.0152,-0.0014,4e-04,0.0253
"260",0.0371,0.0011,0.0014,-0.0154,-3e-04,0.0265,-0.006907295,-0.004786776,0.022409037,0.01284106,0.0128,0.0111,0.007651,-0.004,0.015848,-0.000505,0.004747,0.0439,-0.0159,-0.0131,0.0063,4e-04
"261",-0.0012,0.0294,-0.0035,0.0025,-0.0016,0.0337,-0.007605038,-0.001812477,0.030832235,-0.07445304,0.0069,0.0062,0.014091,-0.0208,0.035502,0.002582,0.009326,0.052,-0.0442,-0.0404,0.0261,-0.0113
"262",0.0141,0.0189,-0.0278,0.0058,0.006,-0.0272,-0.000152437,-0.003871439,0.032596763,0.03208663,0.019,0.0167,-0.011779,-0.0509,-0.044767,-0.005567,-0.014235,-0.0618,0.017,-0.022,-0.0045,-0.0102
"263",-0.0189,-0.0118,-0.0066,0.0219,-0.0094,-0.0474,0.014731692,0.014717958,-0.034762673,0.04998252,-0.0139,0.0153,0.001227,0.011,-0.004843,-0.007414,-0.007395,-0.016,0.0266,-0.0056,0.0219,0.0091
"264",0.0165,0.0138,0.0027,0.0117,-0.0034,0.0236,0.004946507,0.001823829,0.012939403,0.01614878,0.0107,0.004,0.022577,0.0266,-0.009983,-0.002615,0.023815,0.0177,-0.0138,-0.002,0.0012,0.0016
"265",0.0287,8e-04,0.0128,-0.0175,0.0143,0,0.022386953,-0.024221273,0.034961422,-0.00324173,0.0169,0.0383,0.009317,-0.0238,-0.025856,0.01124,-0.009212,0.0583,0.023,-0.0487,0.012,0.0069
"266",-0.0255,0.0267,-0.0156,0.0215,-0.01,-0.003,-0.013919021,0.027200091,-0.012376273,0.00873348,0.0036,-0.0012,0.016046,-0.0294,0.058655,-0.004777,0.026552,-0.0685,-0.0047,-0.0352,0.0035,-0.003
"267",-0.0478,-0.0109,0.0155,0.0071,0.0128,-0.0127,0.018759138,0.015594201,-0.008103698,0.02580259,9e-04,0.0062,0.012552,0.045,0.00302,0.009631,0.002169,-0.0556,0.0058,0.0202,-0.01,0.0269
"268",0.0068,-0.01,0.0166,0.0106,0.0111,0.0039,0.016172578,0.005101202,-0.01260133,0.00561683,-0.0038,0.0019,0.015313,0.0474,-0.01594,0.01284,0.015378,0.0349,-6e-04,0.0134,0.0037,0.0019
"269",0.0058,-0.0253,0.007,0.006,0.0068,-0.0219,0.009177806,-0.00116495,0.008985924,0.03170384,6e-04,0.0165,0.012084,0.0269,-0.008646,0.005332,-0.007439,0.0523,0.0119,-0.0232,0.0099,-0.0217
"270",-0.0303,-0.0048,0.0167,0.0121,0.0147,-0.0087,0.019547358,0.014487517,0.014989931,6.866e-05,0.0014,0.0047,0.013259,0.0379,-0.024374,0.008985,0.001797,-0.0388,0.0049,0.0175,0.0171,0.0281
"271",0.0282,-0.0179,0.0057,-0.006,0.0011,0.001,0.018588712,-0.006635698,-0.007442745,-0.00852911,0.0149,0.004,-0.001256,0.0167,-0.020715,0.004259,0.007148,0.0329,0.0028,0.0091,0.0107,0.0087
"272",0.0401,0.0138,-0.025,0.0096,-0.0147,0.0155,-0.025276007,0.018670337,-0.022840722,0.00632528,0.0144,0.0227,0.026728,-0.046,0.033702,-0.006915,0.02061,0.056,-0.041,-0.0689,-0.0249,-9e-04
"273",-0.0231,0.0276,-0.0184,0.0053,0.009,0.0131,-0.021342185,0.015976909,0.03837527,0.03183037,-0.0077,0.0167,0.00894,-0.0359,0.021495,0.005879,0.010911,-0.0666,-0.0128,0.0155,0.0087,0.0037
"274",0.0134,-0.0231,-0.0163,0.0024,-0.0069,0.0149,-0.021512876,0.031034362,-0.020036941,0.01108546,-0.0022,0.0067,0.02476,0.0082,-0.010454,0.001615,0.003556,0.0449,0.0278,0.0136,0.0126,0.0034
"275",-0.0404,0.0013,-0.0073,0.004,-0.0039,-0.0018,-0.000329552,0.027443451,-0.038993855,-0.0221763,-0.0201,-0.0161,0.014395,0.0041,0.011161,-0.010043,0.013703,-0.0616,0.0234,0.0039,0.0032,0.0174
"276",0.0086,-4e-04,-9e-04,0.0039,0.003,0.0348,0.001800559,0.004876105,-0.030585146,0.01866498,0.0081,0.0018,0.036683,0.0223,0.020014,0.012933,0.039844,-0.0091,1e-04,0.001,0.0108,0.0206
"277",0.018,-0.0302,0.0251,0.002,-0.0076,-0.0181,0.02091316,0.005384866,0.012883142,-0.03116726,0.04,-0.0056,0.011994,0.0419,-0.030813,-2.7e-05,-0.00063,0.0487,0.0306,0.0138,-0.0087,0.0164
"278",0.0363,-0.0054,0.0109,0.0056,-0.0028,-0.0039,0.008573521,-0.002774245,0.013377964,-0.02682658,0.0239,-0.0102,0.012134,-0.0063,-0.017081,-0.008486,0.005097,0.0735,-0.0099,-0.0287,-0.0032,-0.0116
"279",0.0219,-0.0053,-0.0208,-0.0013,0.0024,0.0043,-0.019388479,0.012642733,0.012191357,0.00985672,-4e-04,0.0123,0.007729,-0.0068,-0.008011,0.001684,0.012655,-0.0046,0.0148,0.0055,-0.0065,0.0033
"280",0.0211,-0.0022,0.017,0.004,0.0089,0.0179,0.013662108,-0.000912144,0.01309108,0.00323005,-0.0052,0.0037,0.034525,0.0048,-0.011265,6.8e-05,0.00142,0.0521,-0.0022,0.0308,0.0098,0.0067
"281",0.029,-0.0218,0.0227,0.0036,0.001,-0.0042,0.013021079,-0.002413497,0.014362841,-0.01178502,-0.0046,-0.0114,0.014665,0.0325,-0.000325,0.008586,-0.010066,0.0835,0.0107,-0.0112,0.007,0.0259
"282",0.0272,0.0303,-0.0254,-0.0035,-0.0248,0.0293,-0.036190692,-0.003888239,0.018427997,-0.00551905,0.0123,-0.0176,0.018057,-0.0881,-0.010686,-0.017466,0.021275,0.0174,-0.0332,-0.0725,0.004,-0.0349
"283",0.0372,0.0208,-0.0159,0.0028,-0.0164,0.0257,-0.027188454,-0.005862281,0.015920466,0.03955352,-0.0216,-0.0085,0.003082,-0.0658,0.001852,-0.025443,0.009451,0.0633,-0.021,-0.0513,0.0173,-0.0467
"284",0.0055,0.0176,0.0281,-0.0122,0.0161,0.0016,0.01461306,-0.021569388,0.034416315,-0.0213846,0.0128,-0.0113,0.012945,-9e-04,-0.01506,0.021996,0.001377,0.0481,-0.0056,-0.0358,0.0158,-0.0079
"285",0.0335,-0.019,-5e-04,0.0102,0.0038,0.029,-0.011200614,0.009323786,0.031954445,-0.07687102,-0.0089,-0.0097,0.03123,0.0354,0.023127,0.019328,0.013917,0.07,0.0094,-0.0067,0.0312,0.0068
"286",-0.0152,-0.0407,-0.0051,0.0186,-4e-04,0.0416,-0.007025189,0.043015671,-0.003878247,0.0375228,-0.0102,0.0061,0.044585,0.0724,0.040538,0.007822,0.027798,-0.042,0.0309,0.0601,0.018,0.0447
"287",0.0396,-0.0107,0.0058,-0.0056,0.0113,-0.0068,-0.003685746,-0.002808884,-0.010454522,0.00921387,0.006,0.0075,-0.012686,0.0219,-0.046071,0.011262,-0.002398,0.0642,-0.0018,-0.0121,-0.0094,0.011
"288",0.0103,0.0073,0.0018,-0.0138,0.0308,0.0252,0.00522276,-0.008341601,0.022506445,-0.01631356,-0.0098,0.0399,0.004029,0.0597,0.01451,0.031163,0.002794,-0.0136,0.0257,0.0724,0.003,0.0385
"289",0.0226,-0.0256,0.004,0.0019,0.0231,0.0054,0.005899269,-0.016103234,0.043964843,0.02852797,0.01,0.0127,0.014014,0.034,0.005711,0.02451,-0.015087,0.0708,0.0316,-0.0093,-0.005,-0.0053
"290",0.0133,0.0176,-0.0107,0.0024,-0.0189,0.0059,-0.024545775,0.008684059,0.008156181,0.00964349,0.0217,-0.0129,0.007299,-0.0354,0.032719,-0.009876,0.031394,0.0299,-0.0343,-0.0473,-0.0022,8e-04
"291",0.0073,0.0164,0.0036,0.0148,-0.0096,-0.0184,0.018286172,-0.007532681,0.025933211,-0.01158013,-0.0011,-0.0025,-0.013198,0.0068,0.002628,-0.006897,0.002756,0.0333,-0.0193,-0.0011,7e-04,0.0142
"292",0.0206,0.047,-0.0405,-0.0016,-0.0211,-0.0088,-0.030621241,0.006191057,0.000771013,-0.03273056,0.0069,-0.0072,0.011692,-0.1394,0.017796,-0.018073,0.028673,-0.0128,-0.0134,-0.0433,0.0116,-0.0525
"293",0.0236,0.0322,-0.0089,0.0016,-0.003,0.0154,-0.024062137,0.006373041,0.037226782,-0.0101101,-0.0107,0.0124,-0.014412,-0.0052,0.018699,0.010265,0.01864,0.0253,-0.0121,-0.0233,0.0059,0.0057
"294",-0.0114,-0.0364,0.0238,0.0348,0.012,0.0098,0.02673511,0.018322174,0.034143887,-0.04785969,-0.0018,-0.0015,0.017042,0.1146,0.027298,0.017381,0.00866,0.0036,0.0547,0.0513,-0.0032,0.0441
"295",-0.0597,-0.038,0.0514,0.0297,0.0256,-0.0017,0.040256158,0.023512573,-0.001465772,-0.03919239,-0.0242,-4e-04,0.029389,0.1251,0.022929,0.020165,0.02415,-0.0021,0.0391,0.0447,0.0082,0.0798
"296",0.0277,0.0258,-0.0074,-0.0041,-0.024,1e-04,-0.01173039,-0.002996324,0.010902305,0.00682659,0.0255,-0.0159,-0.013885,-0.0454,0.005371,-0.018529,0.001305,0.0354,-0.0393,-0.0124,5e-04,-0.0444
"297",0.0501,-0.0139,-0.027,0.0123,-0.0222,0.027,-0.043045054,0.019875014,0.013128772,-0.0321294,0.0054,-0.0213,0.029315,-0.0293,-0.00358,-0.017381,0.022071,0.0664,0.0102,-0.0741,0.016,-0.0209
"298",0.0086,-0.0376,0.0494,0.0138,0.0326,0.0379,0.031244487,0.010471781,0.032703264,-0.02184299,-0.0112,9e-04,0.032276,0.1083,0.026364,0.036633,0.018831,0.0813,0.0428,0.0179,0.0177,0.0533
"299",0.0625,-0.0382,0.0139,0.021,-0.0078,-0.0237,0.009185834,0.016761916,0.009024567,0.02313479,0.0021,-0.0246,0.053891,0.0321,-0.014206,-0.013109,0.008165,0.1048,0.0189,-0.013,-0.0091,0.0107
"300",-0.017,0.0326,0.0132,0.0038,0.0147,0.0063,0.012546753,-0.003869718,0.024536396,-0.0216494,0.0064,-0.0058,0.017252,0.0093,-0.023263,0.012254,0.009371,-0.0217,-0.0107,0.0016,0.0152,0.0146
"301",0.0499,-0.0183,-0.0146,0.0122,-0.0013,0.0196,-0.025123024,0.00931864,0.039463642,-0.02843271,0.0262,-0.0155,0.025869,0.0022,-0.005406,-0.006468,0.018122,0.0921,0.0147,-0.0788,0.0118,-0.0177
"302",-0.0049,-0.0256,0.0569,0.0065,0.0348,-0.0213,0.041624887,0.007100105,0.058682164,-0.03056509,0.0125,0.0089,0.005919,0.1013,0.00613,0.029153,-0.015374,0.0452,0.0184,0.051,-0.009,0.0672
"303",-0.0503,-0.0042,0.034,0.0045,0.017,0.009,0.032848752,0.009651317,0.029809951,0.01362363,0.0088,0.0209,0.002063,0.0665,0.005658,0.017515,0.017709,-0.0776,0.0527,0.0381,0.0049,0.0553
"304",0.0404,-0.0571,7e-04,0.0324,-0.0071,0.0484,-0.021106572,0.037214117,-0.014610604,0.08775789,0.0243,-0.0386,0.03018,0.0595,0.044319,-0.018801,0.038599,0.0771,0.0366,0.0066,0.0224,0.0432
"305",0.0674,0.0475,-0.0412,-0.0102,-0.0295,-0.0517,-0.02727816,-0.000933319,-0.017380601,0.00800034,0.0287,-0.0215,-0.014875,-0.094,-0.029995,-0.032305,-0.002201,0.0368,-0.0508,-0.0362,-0.0097,-0.0723
"306",0.041,0.0121,0.0159,0.0056,0.0063,0.026,-0.00766091,0.01039559,0.057539789,0.00382522,0.0073,0.0019,0.001204,0.0177,-0.00487,0.002313,0.021092,0.0641,-0.0098,0.0238,0.0304,0.0154
"307",0.0733,-0.0277,0.0029,7e-04,-0.0255,0.0379,-0.007993764,0.001777218,0.009195494,0.01570858,0.0384,-0.011,0.012828,0.0062,0.002,-0.030399,0.012853,0.1296,-0.0096,-0.027,-0.0132,-0.0182
"308",-0.0415,0.0763,0.012,-0.0109,9e-04,-0.0256,0.009490085,-0.011377553,0.021583008,-0.01724692,-0.0015,0.032,0.004387,-0.102,-0.032942,-0.007063,-0.014193,-0.0698,-0.0025,9e-04,0.0041,-0.0238
"309",0.0535,0.0249,0.0038,-0.0162,-0.0085,0.0147,-0.010092382,-0.019082629,0.082366968,-0.01502329,0.017,-0.0042,-0.0261,-0.0022,-0.004718,-0.001259,-0.010418,0.0934,-0.0064,-0.0457,-0.0024,-0.0327
"310",-0.038,-0.0055,0.0225,0.0104,0.0188,-0.0057,0.017073908,0.007156053,0.046245996,0.01982109,-0.0096,0.0043,-0.014188,0.0581,-0.018072,0.026609,-0.010477,-0.0268,0.0039,-0.0039,-0.0349,0.0143
"311",0.0298,-0.051,0.0119,0.0281,0.0167,0.0033,-0.001542559,0.032008401,0.016533881,0.07818389,-0.0201,0.0113,0.036357,0.092,0.021859,0.028806,0.014026,0.0172,0.0091,0.0283,0.0053,0.0569
"312",0.0132,-0.0202,0.0386,0.008,0.0199,0.0398,0.018819875,-0.000543062,0.066993907,0.03538202,-0.0291,0.001,-0.024011,0.0719,0.031724,0.022367,0.01572,0.0477,-0.0153,0.0245,0.0232,0.0232
"313",0.0015,-0.0136,-0.0159,0.0087,-0.0084,0.0014,-0.005994019,0.014216013,-0.013588476,0.03098841,0.0502,-0.0091,0.02597,0.0062,0.050916,-0.012061,0.021884,-0.0313,0.0182,-0.015,0.0015,-0.01
"314",0.0704,0.002,-0.0085,-0.0034,-0.0232,-0.0112,-0.009072952,-0.001341834,0.000887532,0.04998641,0.0192,-0.0129,-0.002961,-0.036,0.028273,-0.02453,0.011388,0.1082,-0.0299,0.0034,0.0191,-0.028
"315",0.0476,-0.0063,0.0141,-0.0029,-0.0041,0.0215,0.005030362,-0.006489686,0.037221842,-0.03167249,0.0184,0.0222,-0.010942,0.0449,-0.00953,0.004996,-0.001759,0.0619,0.0127,0.0315,0.0096,-0.0103
"316",0.0073,-5e-04,0.009,-0.0167,-0.0044,0.0074,0.002496852,-0.005457301,0.031571697,-0.02072274,0.017,-0.0087,0.022962,-0.0403,-0.012004,0.001837,-0.001992,0.0352,-0.0268,-0.0348,0.0188,0.0087
"317",-0.0307,-0.0292,0.034,0.0108,0.0274,0.0182,0.026856119,0.014045221,0.01751645,-0.00535602,0.0075,0.0142,0.010565,0.0627,0.046604,0.022555,0.017795,-0.0162,0.0328,0.0298,-0.0037,0.0471
"318",0.0318,-0.0367,-0.0196,-0.0026,-0.0313,0.0728,-0.047488748,0.014417481,-0.011737655,0.01675034,-0.0144,-0.0076,0.004236,0.034,0.054179,-0.015148,0.03159,0.0302,0.0137,-0.0281,0.0115,-0.0109
"319",-0.0246,-0.0527,-0.0176,0.0172,0.0045,0.0373,-0.022059308,0.016081693,-0.002938908,0.01071449,-0.0207,0.0034,0.028081,0.0317,-0.038519,0.018843,0.009703,0.0244,0.0204,0.0111,0.0307,0.0603
"320",-0.1608,-0.0517,0.036,0.0344,0.0589,0.0184,0.04377762,0.073350533,-0.00797891,-0.02735748,-0.0266,0.0463,0.067132,0.1742,0.041642,0.054602,0.030578,-0.2806,0.0752,0.1158,0.0173,0.0979
"321",0.0615,-0.0077,-0.0337,-0.019,-0.0297,-0.0081,-0.012805828,-0.002343982,-0.036922593,0.04377373,0.0275,0.0033,0.01275,-0.0865,0.008067,-0.030814,-0.018263,-0.1046,0.0035,-0.001,0.0464,-0.0563
"322",0.0713,-0.0342,-0.0229,0.0094,0.0032,-0.0537,-0.008964891,-0.000579494,-0.087649352,0.0242332,0.0985,-0.0425,-0.005139,-0.0435,-0.005818,-0.009607,0.006384,0.1521,-0.0063,-0.0491,-0.0421,0.0038
"323",0.061,0.0071,-0.0323,-0.0091,-0.0114,0.012,-0.034473134,0.00250129,-0.035660202,0.01156041,0.0132,-0.0044,0.01295,-0.0103,0.014072,-0.000256,0.0137,0.1098,-0.0165,-0.0645,0.0322,-0.0145
"324",0.0616,-0.0157,-0.0418,-0.0076,-0.0341,0.0892,-0.070758115,0.007274988,-0.028701298,0.02902354,-0.0163,-0.0097,-0.022554,-0.0317,0.062247,-0.029332,0.029291,6e-04,0.0571,-0.1106,0.0658,-0.0389
"325",0.035,-0.0073,-0.0462,-0.0279,-0.0678,0.0303,-0.036536827,-0.028382929,-0.037168309,0.05038095,-0.0232,0.0104,-0.010676,-0.1793,0.022439,-0.044699,-0.032508,0.0492,-0.0342,-0.1164,0.0301,-0.0428
"326",-0.0408,-0.052,0.0188,-0.0117,0.0406,-0.001,0.006596961,-0.006438946,0.010110578,0.02041706,0.0246,0.0038,0.00011,0.0582,0.00677,0.048135,0.00016,0.0272,0.0279,0.0676,-0.0195,0.0404
"327",0.0345,-0.0423,-0.0277,-0.041,-0.0141,-0.0127,0.001037977,-0.025276448,-0.072936573,-0.00365112,0.0021,-0.0121,0.003997,-0.0653,0.026677,0.003158,-0.006922,0.0651,-0.0224,-0.0912,0.0264,-0.0232
"328",0.0433,0.0453,0.0241,-0.0255,0.0093,-0.0904,0.083323862,-0.038929329,-0.001996069,0.0883293,0.0237,0.0546,0.00444,-0.126,-0.144097,0.026555,-0.05152,0.0456,-0.0466,-0.025,-0.0327,0.0672
"329",-0.0246,0.0374,0.023,0.01,0.0332,-0.0519,0.03457423,0.0186652,0.036132595,-0.00711144,0.0121,0.0341,0.018903,0.0173,0.010619,0.004504,0.006804,-0.0638,0.0599,-0.025,0.021,0.0185
"330",0.0477,0.023,-0.0327,0.0112,-0.0324,0.0506,-0.047516905,0.013476981,-0.013283001,0.0431132,0.017,0.0054,0.04329,-0.0432,0.044029,-0.021112,0.02391,0.0538,-0.0618,-0.0339,0.0126,-0.0235
"331",-0.0349,0.0257,-0.0042,0.0038,0.0319,0.0166,-0.005632622,0.023171211,0.000955917,-0.0159411,0.015,0.0181,0.019786,0.0334,0.010024,0.034338,0.010281,-0.0678,0.0597,0.0303,0.0118,0.039
"332",-0.0138,-0.0172,-0.0184,-0.0021,0.0063,0.0312,-0.016390245,0.028428525,-0.026756158,-0.00453102,-0.0341,-0.0182,0.046299,-0.0049,0.036591,-0.011989,-0.000297,-0.0207,0.0246,0.0321,0.0075,0.0308
"333",-0.0279,0.0262,-0.0348,-0.0074,-0.0117,0.0647,-0.052661495,0.010427151,-0.049724833,-0.03085289,-0.0061,0.0039,-0.010359,-0.0469,0.041408,-0.013826,-0.001695,-0.0524,0.039,-0.0628,-0.0063,-0.0405
"334",0.0612,-0.0689,-0.0337,-0.0172,-0.0122,0.055,-0.046210028,-0.007225556,-0.024231341,0.08997094,-0.0148,-0.0286,0.017882,0.0167,-0.019133,0.003316,0.020317,0.1116,-0.0213,-0.0666,0.0481,-0.0506
"335",0.0337,0.058,-0.0616,-0.0429,-0.0178,0.0564,-0.092132326,-0.007894118,-0.119503897,-0.01713025,0.0043,0.0484,0.011586,-0.2121,0.013883,-0.03931,-0.030073,-0.0154,-0.0057,-0.1077,0.0167,-0.1147
"336",0.0772,0.0534,-0.0832,-0.076,-0.0561,0.1322,-0.092802952,-0.019867242,-0.113230044,0.04463737,-0.1401,0.055,-0.006029,-0.1663,0.033313,-0.054904,-0.054444,0.0048,-0.0307,-0.1617,0.0526,-0.1003
"337",-0.0474,0.0445,-0.0189,-0.0629,0.0474,0.0192,-0.008939235,-0.029317429,-0.002025676,0.01080649,0.0261,0.0167,0.006306,-0.0376,-0.022299,0.029355,-0.049998,-0.0574,0.0035,0.0309,0.0066,0.0107
"338",0.0245,0.1838,-0.0981,-0.1876,-0.0035,0.182,-0.179909118,-0.079353371,-0.134455228,0.00821657,-0.1347,0.0733,-0.031129,-0.2931,-0.064058,-0.053931,-0.075531,-0.0433,-0.1054,-0.2354,0.1198,-0.2456
"339",0.052,-0.1539,0.0823,0.1182,-0.0161,-0.0683,0.055907693,0.049859383,0.000768722,-0.00107706,0.0989,-0.0515,0.03508,0.2732,0.057027,0.01835,0.076849,0.1179,0.0942,0.0701,0.0036,0.1398
"340",-0.064,-0.0496,0.0725,0.0767,0.0562,-0.0839,0.107402707,0.066567107,0.068997989,-0.04361215,-0.0218,0.0028,0.05105,0.2195,0.012069,0.037871,0.087092,-0.0566,0.0664,0.119,-0.0209,0.0699
"341",-0.0442,-0.0387,0.0483,0.0418,0.0132,-0.0898,0.056642882,0.034206155,0.06049144,-0.02551143,-0.0889,-0.017,0.037028,0.149,-0.067499,0.005085,0.000196,0.0403,0.0016,0.1223,-0.0193,0.0599
"342",0.0464,0.0987,-0.0841,-0.0826,-0.0291,0.1661,-0.140478682,-0.036030249,-0.101052117,-0.03406082,0.124,0.0235,-0.018045,-0.2536,-0.005725,-0.033905,-0.047546,-0.0222,-0.011,-0.0705,-5e-04,-0.1596
"343",-0.0251,-0.0102,0.0833,0.0609,0.0296,-0.001,0.066266812,0.031448545,0.061376787,0.11108086,0.0648,-0.0301,0.032749,0.0696,0.025558,0.022468,0.034292,0.0927,0.0557,-0.0193,0.0034,0.0727
"344",0.0703,-0.0101,-0.0137,-0.0301,0.0106,0.0573,-0.031666034,-0.027616584,-0.050753449,-0.00863057,0.0054,0.0121,-0.01098,-0.1008,-0.016225,-0.007996,-0.02082,0.1214,-0.0066,-0.0173,0.0412,-0.0285
"345",-0.0545,0.0026,0.0717,0.0289,0.0556,0.0197,0.044076695,0.03171821,0.081754661,-0.03874534,0.0264,-0.026,0.007955,0.1196,-0.004931,0.052247,0.021026,-0.0177,0.0494,0.1871,0.0329,0.0863
