,MKTRF,SMB,HML,RMW,CMA,UMD,HMLM,QMJ,BAB,LIQ,STR,LTR,REG,IVOL,SUE,IA,ROE,IMD,NI,BETA,PEAD,FIN
238,0.0129,0.0091,-0.0047,-0.017,-0.0023,0.0306,-0.0067,-0.00534525,0.0217,0.02183811,-0.0118,0.0235,0.032052,-0.0089,0.003725,0.013506,-0.000233,-0.0194,-0.0055,-0.001,0.0143,-0.0124
239,-0.0419,-0.0083,-0.0189,0.0111,1.00E-04,0.0114,-0.0123,0.033570593,0.0262,0.04312706,-0.004,-0.0275,0.004173,0.0541,0.061767,0.002786,0.033179,-0.0994,0.0315,0.042,0.0226,0.0014
240,0.1084,-0.024,-0.0417,0.0355,-0.0312,0.0819,-0.0718,0.017179913,-0.0329,-0.04932854,0.0106,-0.009,-0.004691,0.0129,0.04782,-0.020414,0.067612,0.1258,0.0016,-0.0746,0.0273,-0.0372
241,-0.0059,0.0918,0.0471,-0.0132,0.032,-0.0249,0.0448,-0.0447988,0.0536,-0.07748136,0.0522,0.0944,0.01542,-0.1904,-0.065683,0.015127,-0.041068,0.0259,-0.0336,-0.1344,-0.0204,-0.0479
242,0.0109,0.0133,0.0647,8.00E-04,0.0219,-0.0053,0.0328,-0.011113809,0.0387,-0.04885885,-0.029,0.0527,0.022073,-0.0197,-0.001338,0.022591,0.007471,0.0485,-0.0062,-0.0266,0.0195,0.006
243,-0.0266,-0.0093,0.0356,-1.00E-04,0.0195,-0.0029,0.0298,0.010936192,0.0241,-0.00085337,-0.0109,0.0142,0.019936,0.0366,0.008956,0.019963,0.01013,-0.0241,0.04,0.0438,0.0052,0.0641
244,0.0107,-0.057,0.0434,0.0169,0.0223,-0.0258,0.0539,0.010909215,-0.0033,-0.00461487,-0.0338,0.0078,0.019739,0.1248,-0.06674,0.017888,-0.017091,0.0318,0.0396,0.1015,-0.0028,0.0854
245,0.003,0.0021,0.0119,-0.0095,0.0048,0.0021,0.0167,0.003356245,0.0113,-0.00157019,-0.0016,-0.005,-0.007497,0.0221,0.013859,0.002978,-0.002058,0.0275,-0.0221,0.0369,0.0143,0.001
246,-0.0234,-0.0273,0.0324,-5.00E-04,0.0101,-0.0058,0.0301,0.011497914,0.0162,0.01939018,0.0091,0.0121,0.007977,0.0657,-0.012947,0.006456,0.010292,0.0117,0.0307,0.0668,0.011,0.043
247,0.0377,-0.0062,-0.0056,0.013,-0.0091,0.0156,-0.0066,0.011106759,0.0134,0.02428208,0.0212,-0.0136,0.000568,0.0186,0.00279,0.004045,0.025413,0.0029,0.0401,0.0188,0.0074,0.0033
248,-0.0238,-0.0042,-0.011,0.0372,-0.0165,-0.0051,-0.0091,0.032795967,0.0104,0.04932559,-0.0156,-0.0411,-0.009025,0.0522,0.015161,-0.007904,0.015188,-0.0564,0.0227,0.0399,0.0225,0.0324
249,0.0119,0.0048,-0.0026,0.0164,-0.0059,0.0149,-0.0121,0.007870094,0.0174,-0.02176638,-0.0112,9.00E-04,-0.008834,0.0058,0.001639,-0.003989,0.023975,0.0271,-0.0109,-3.00E-04,0.0247,0.0028
250,0.0102,0.0207,-0.0198,0.0124,-0.0079,0.0248,-0.0349,0.015086564,-0.0044,-0.01951491,-0.002,-0.009,0.005956,-0.0467,0.007192,-0.00374,0.021272,0.007,-0.0056,-0.0673,0.0255,-0.0231
251,0.0413,0.0394,-0.0135,-0.0068,-0.0159,-0.0015,-0.0247,-0.013002235,-0.0049,-0.0507198,-0.0104,0.0032,-0.001673,-0.0573,0.009156,-0.011853,0.009419,0.0851,-0.0417,-0.1236,0.0125,-0.0357
252,0.0153,0.0168,0.0262,-0.0048,0.0084,0.0431,0.0073,-0.009023967,0.0343,-0.03053146,0.0123,0.0085,0.010356,0.0085,0.043589,0.014042,0.018351,0.0405,-0.0292,0.0038,0.0173,0.0187
253,0.0093,0.0193,0.0594,-0.0184,0.0291,0.0483,0.0404,-0.038617865,0.079,-0.0089819,-0.0045,0.0555,0.000222,-0.027,-0.001325,0.029756,-0.014524,0.0448,-0.0216,0.0013,0.0018,0.0111
254,0.0012,-0.0345,0.0642,-0.0042,0.0413,0.0314,0.0729,-0.017383826,0.0582,0.06623622,-0.0149,0.0421,0.023909,0.0874,-0.014895,0.036485,-0.014498,0.025,0.0121,0.0965,0.0073,0.0883
255,0.023,9.00E-04,0.0118,-0.0015,0.009,0.0373,0.0038,-0.013207671,0.0461,-0.03846259,-0.0095,0.0188,0.005161,-0.0013,0.004502,0.009153,0.018026,0.0581,0.0058,-0.0189,0.025,0.0041
256,-0.0305,-0.0085,0.0249,-0.0361,0.0138,0.0038,0.0346,-0.025244791,0.049,-0.01728532,-0.0171,0.0237,0.020753,0.0132,-0.051828,0.012062,-0.030094,-0.0369,0.0116,0.0362,0.0016,0.0234
257,0.0289,0.019,-0.0342,-0.0012,-0.0104,0.0022,-0.0233,-0.009461512,0.0097,0.04146819,0.0149,0.0132,-0.003593,-0.0616,0.004645,-0.008324,-0.005745,0.0123,-0.039,-0.0723,0.0075,-0.0635
258,0.0031,0.0013,0.0275,-0.0092,0.0121,0.0455,0.0152,-0.021623437,0.0361,-0.03527159,0.0224,0.0172,0.014058,0.0251,-0.00126,0.018188,0.030181,0.0565,-0.036,0.0083,-0.0027,-0.0029
259,-0.0034,0.0095,0.0285,-0.0187,0.0206,0.0316,0.0278,-0.013067103,0.0358,-0.01283928,-0.0269,0.0101,0.007912,0.0162,-0.022239,0.014477,-0.005825,0.0246,-0.0152,-0.0011,4.00E-04,0.0253
260,0.0371,0.001,0.0013,-0.0154,-4.00E-04,0.0265,-0.0069,-0.004373628,0.0224,0.01799178,0.0128,0.0111,0.007651,-0.0038,0.015848,-0.000505,0.004747,0.0439,-0.0159,-0.0134,0.0063,4.00E-04
261,-0.0012,0.0298,-0.0031,0.0024,-0.0016,0.0337,-0.0076,-0.001845637,0.0293,-0.07830297,0.0069,0.0062,0.014091,-0.0207,0.035502,0.002582,0.009326,0.052,-0.0442,-0.0402,0.0261,-0.0113
262,0.0141,0.0189,-0.0276,0.0057,0.006,-0.0272,-2.00E-04,-0.003266413,0.0329,0.04276914,0.019,0.0167,-0.011779,-0.0509,-0.044767,-0.005567,-0.014235,-0.0618,0.017,-0.0211,-0.0045,-0.0102
263,-0.0189,-0.0127,-0.0074,0.0223,-0.0094,-0.0474,0.0147,0.0149434,-0.0335,0.04920888,-0.0139,0.0153,0.001227,0.0108,-0.004843,-0.007414,-0.007395,-0.016,0.0266,-0.0068,0.0219,0.0091
264,0.0165,0.014,0.0032,0.0116,-0.0034,0.0236,0.0049,0.001861809,0.0124,0.01650241,0.0107,0.004,0.022577,0.0266,-0.009983,-0.002615,0.023815,0.0177,-0.0138,-0.0024,0.0012,0.0016
265,0.0287,-6.00E-04,0.0115,-0.0166,0.0143,0,0.0224,-0.024752097,0.0357,-0.0024806,0.0169,0.0383,0.009317,-0.0178,-0.025856,0.01124,-0.009212,0.0583,0.023,-0.0492,0.012,0.0069
266,-0.0255,0.0267,-0.0154,0.0214,-0.01,-0.003,-0.0139,0.027343512,-0.0124,0.00783604,0.0036,-0.0012,0.016046,-0.0292,0.058655,-0.004777,0.026552,-0.0685,-0.0047,-0.0359,0.0035,-0.003
267,-0.0478,-0.0104,0.016,0.0069,0.0128,-0.0127,0.0188,0.015242837,-0.008,0.02580671,9.00E-04,0.0062,0.012552,0.045,0.00302,0.009631,0.002169,-0.0556,0.0058,0.0212,-0.01,0.0269
268,0.0068,-0.0101,0.0166,0.0107,0.0111,0.0039,0.0162,0.004898406,-0.0126,0.00559831,-0.0038,0.0019,0.015313,0.0476,-0.01594,0.01284,0.015378,0.0349,-6.00E-04,0.0141,0.0037,0.0019
269,0.0058,-0.0256,0.0067,0.006,0.0068,-0.0219,0.0092,-0.001423325,0.009,0.03150225,6.00E-04,0.0165,0.012084,0.0264,-0.008646,0.005332,-0.007439,0.0523,0.0119,-0.023,0.0099,-0.0217
270,-0.0303,-0.005,0.0167,0.0121,0.0147,-0.0087,0.0195,0.014692925,0.015,-0.00198332,0.0015,0.0047,0.013259,0.0386,-0.024374,0.008985,0.001798,-0.0388,0.0049,0.0175,0.0171,0.0281
271,0.0282,-0.0185,0.0058,-0.0065,0.0014,0.0018,0.0186,-0.006519897,-0.0074,-0.0075066,0.0144,0.0051,-0.001256,0.0157,-0.020715,0.004259,0.007148,0.0329,0.0028,0.008,0.0107,0.0087
272,0.0401,0.0137,-0.0251,0.0095,-0.0147,0.0155,-0.0252,0.017779314,-0.0228,0.00548321,0.0144,0.0228,0.026728,-0.0457,0.033702,-0.006915,0.02061,0.056,-0.0448,-0.0689,-0.0249,-9.00E-04
273,-0.0231,0.028,-0.0189,0.0052,0.0093,0.0131,-0.0211,0.016388426,0.0384,0.03119027,-0.0077,0.0167,0.008939,-0.0354,0.021495,0.005879,0.010911,-0.0666,-0.0143,0.0172,0.0087,0.0037
274,0.0134,-0.023,-0.0162,0.0023,-0.0068,0.0149,-0.0214,0.03115287,-0.02,0.00973093,-0.0022,0.0067,0.02476,0.0082,-0.010454,0.001613,0.003556,0.0449,0.0339,0.0134,0.0126,0.0034
275,-0.0404,7.00E-04,-0.007,0.0042,-0.005,-0.0018,-3.00E-04,0.027698,-0.039,-0.02160148,-0.0201,-0.0161,0.014396,0.0037,0.011162,-0.010042,0.013703,-0.0616,0.0262,0.0053,0.0032,0.0174
276,0.0086,0,-0.0013,0.0037,0.0038,0.0348,0.0018,0.005677362,-0.0306,0.01930035,0.0081,0.0021,0.036683,0.0203,0.020014,0.012933,0.039844,-0.0091,0.0017,0.0012,0.0108,0.0206
277,0.018,-0.0306,0.0257,0.0017,-0.0075,-0.0181,0.0209,0.004611154,0.0129,-0.03140997,0.04,-0.0055,0.011994,0.0422,-0.030813,-2.70E-05,-0.00063,0.0487,0.0237,0.0122,-0.0087,0.0164
278,0.0363,-0.0054,0.0108,0.0059,-0.0033,-0.0039,0.0087,-0.00392708,0.0134,-0.02663006,0.0239,-0.0102,0.012135,-0.0062,-0.017081,-0.008485,0.005097,0.0735,-0.0153,-0.0272,-0.0032,-0.0116
279,0.0219,-0.0051,-0.0215,-0.0017,0.0022,0.0043,-0.0195,0.012148663,0.0122,0.00982348,-4.00E-04,0.0123,0.007734,-0.007,-0.008011,0.001685,0.012654,-0.0046,0.0118,0.0063,-0.0065,0.0033
280,0.0211,-0.0022,0.0171,0.0041,0.009,0.0179,0.014,-0.00111599,0.0131,0.0035213,-0.0052,0.0037,0.034525,0.0072,-0.011265,6.80E-05,0.00142,0.0521,-0.001,0.0309,0.0098,0.0067
281,0.029,-0.0219,0.0229,0.0039,4.00E-04,-0.0042,0.013,-0.002111459,0.0144,-0.01164138,-0.0046,-0.0114,0.014665,0.03,-0.000325,0.008586,-0.010066,0.0835,0.0093,-0.0059,0.007,0.0259
282,0.0272,0.0306,-0.0254,-0.0033,-0.0244,0.0293,-0.0361,-0.003387499,0.0184,-0.00567392,0.0123,-0.0176,0.018058,-8.84E-02,-0.010686,-0.017465,0.021275,0.0174,-0.029,-0.0719,0.004,-0.0349
283,0.0372,0.0209,-0.0162,0.003,-0.0165,0.0256,-0.0273,-0.005369299,0.0159,0.03964738,-0.0212,-0.0086,0.003082,-0.0654,0.001852,-0.025443,0.009451,0.0633,-0.021,-0.0513,0.0173,-0.0467
284,0.0055,0.0175,0.0279,-0.0124,0.0162,0.0016,0.0146,-0.021435319,0.0344,-0.02143166,0.0128,-0.0113,0.012945,-0.0009,-0.01506,0.021996,0.001383,0.0481,-0.0056,-0.0359,0.0158,-0.0079
285,0.0335,-0.0188,-4.00E-04,0.0103,0.0036,0.029,-0.0112,0.009341892,0.032,-0.07656433,-0.0089,-0.0097,0.03123,0.0354,0.023127,0.019328,0.013917,0.07,0.0094,-0.0075,0.0312,0.0068
286,-0.0152,-0.0404,-0.005,0.0191,-5.00E-04,0.0416,-0.007,0.043272383,-0.0039,0.03771907,-0.0102,0.0061,0.044585,0.0701,0.040538,0.007822,0.027798,-0.042,0.0309,0.0596,0.018,0.0447
287,0.0396,-0.0107,0.0051,-0.0062,0.0112,-0.0068,-0.0036,-0.002949544,-0.0105,0.00909125,0.006,0.0075,-0.012685,0.0215,-0.046071,0.011261,-0.002398,0.0642,-0.0018,-0.0121,-0.0094,0.011
288,0.0103,0.0072,0.0022,-0.0137,0.031,0.0252,0.0052,-0.009427878,0.0225,-0.01612119,-0.0098,0.0399,0.004029,0.0596,0.01451,0.031163,0.002794,-0.0136,0.0257,0.0722,0.003,0.0385
289,0.0226,-0.0256,0.0038,0.0018,0.0231,0.0054,0.006,-0.017581199,0.044,0.02844004,0.01,0.0127,0.014014,0.0341,0.005711,0.02451,-0.015087,0.0708,0.0316,-0.0094,-0.005,-0.0053
290,0.0133,0.0177,-0.0108,0.0024,-0.019,0.0059,-0.0245,0.008917694,0.0082,0.00972366,0.0217,-0.0129,0.007299,-0.0351,0.032719,-0.009876,0.031394,0.0299,-0.0343,-0.0473,-0.0022,8.00E-04
291,0.0073,0.0161,0.0035,0.0142,-0.0095,-0.0184,0.0183,-0.007349348,0.0259,-0.0115087,-0.0011,-0.0025,-0.013197,0.0078,0.002628,-0.006897,0.002756,0.0333,-0.0193,-0.0019,7.00E-04,0.0142
292,0.0206,0.0471,-0.0402,-0.0014,-0.0211,-0.0088,-0.0306,0.006555322,8.00E-04,-0.03253059,0.0069,-0.0072,0.011692,-0.1399,0.017812,-0.018073,0.028673,-0.0128,-0.0134,-0.0441,0.0116,-0.0525
293,0.0236,0.0321,-0.0083,0.0012,-0.003,0.0154,-0.024,0.00598249,0.0372,-0.01003411,-0.0107,0.0124,-0.014412,-0.0048,0.018699,0.010265,0.01864,0.0253,-0.0121,-0.024,0.0059,0.0057
294,-0.0114,-0.0365,0.0235,0.0351,0.0122,0.0098,0.0268,0.017185392,0.0341,-0.04781987,-0.0018,-0.0015,0.017042,0.116,0.027298,0.017381,0.00866,0.0036,0.0547,0.0511,-0.0032,0.0441
295,-0.0597,-0.0381,0.0514,0.0295,0.026,-0.0016,0.0404,0.021348391,-0.0015,-0.03935225,-0.0244,-1.00E-04,0.029389,0.123,0.022929,0.020165,0.02415,-0.0021,0.0391,0.0445,0.0082,0.0798
296,0.0277,0.0257,-0.0074,-0.0037,-0.0242,1.00E-04,-0.012,-0.003216254,0.0109,0.00714965,0.0255,-0.0159,-0.013885,-0.046,0.005371,-0.018529,0.001305,0.0354,-0.0393,-0.0119,5.00E-04,-0.0444
297,0.0501,-0.0139,-0.0272,0.0127,-0.0222,0.027,-0.0427,0.020052513,0.0131,-0.03213671,0.0054,-0.0213,0.029315,-0.031,-0.00358,-0.017381,0.022071,0.0664,0.0102,-0.0743,0.016,-0.0209
298,0.0086,-0.0377,0.0494,0.014,0.0325,0.0379,0.0312,0.010106602,0.0327,-0.02175363,-0.0112,9.00E-04,0.032276,0.1083,0.026364,0.036633,0.018831,0.0813,0.0428,0.0181,0.0177,0.0533
299,0.0625,-0.038,0.0139,0.0212,-0.0079,-0.0237,0.0092,0.016126847,0.009,0.02343186,0.0021,-0.0246,0.053891,0.0321,-0.014206,-0.013109,0.008165,0.1048,0.0189,-0.0133,-0.0091,0.0107
300,-0.017,0.0325,0.0131,0.0037,0.0149,0.0063,0.0126,-0.003822994,0.0245,-0.02166792,0.0064,-0.0057,0.017252,0.009,-0.023263,0.012254,0.009371,-0.0217,-0.0107,0.0017,0.0152,0.0146
301,0.0499,-0.0182,-0.0142,0.0119,-2.00E-04,0.0196,-0.0254,0.010379756,0.0395,-0.02445167,0.0262,-0.0155,0.025869,0.0014,-0.005168,-0.006466,0.018159,0.0921,0.0147,-0.079,0.0118,-0.0177
302,-0.0049,-0.0259,0.0567,0.0067,0.0347,-0.0213,0.0415,0.005353233,0.0587,-0.01995632,0.0125,0.0089,0.005919,0.0977,0.00613,0.029153,-0.015374,0.0452,0.0184,0.0512,-0.009,0.0672
303,-0.0503,-0.0043,0.0339,0.005,0.0166,0.009,0.0328,0.009495837,0.0298,0.01638578,0.0088,0.0209,0.002064,0.0665,0.005658,0.017515,0.017708,-0.0776,0.0527,0.038,0.0049,0.0553
304,0.0404,-0.057,7.00E-04,0.0326,-0.0072,0.0484,-0.0213,0.036075879,-0.0146,0.0451491,0.0243,-0.0386,0.03018,0.0595,0.044319,-0.018801,0.038599,0.0771,0.0366,0.0069,0.0224,0.0432
305,0.0674,0.0475,-0.0413,-0.0102,-0.0296,-0.0517,-0.0273,-0.00032934,-0.0174,0.01443537,0.0287,-0.0215,-0.014875,-0.0941,-0.029995,-0.032305,-0.002201,0.0368,-0.0508,-0.036,-0.0097,-0.0723
306,0.041,0.0119,0.0158,0.0056,0.0066,0.026,-0.0077,0.010222454,0.0575,5.62E-05,0.0073,0.0018,0.001205,0.0177,-0.00487,0.002313,0.021092,0.0641,-0.0098,0.0243,0.0304,0.0154
307,0.0733,-0.0276,0.0026,7.00E-04,-0.0258,0.0377,-0.008,0.002582837,0.0092,-0.00058943,0.0387,-0.0116,0.012828,0.0042,0.002,-0.030399,0.012853,0.1296,-0.0093,-0.0272,-0.0132,-0.0182
308,-0.0415,0.0761,0.0118,-0.0111,-4.00E-04,-0.0256,0.0095,-0.010040041,0.0216,0.00094422,-0.0016,0.0318,0.004387,-0.102,-0.032942,-0.007059,-0.014198,-0.0698,-0.0027,8.00E-04,0.0041,-0.0238
309,0.0535,0.0249,0.0037,-0.0163,-0.0091,0.0147,-0.0101,-0.018464352,0.0824,-0.01076099,0.017,-0.0041,-0.0261,-0.002,-0.004718,-0.001259,-0.010418,0.0934,-0.0059,-0.0458,-0.0024,-0.0327
310,-0.038,-0.0052,0.0227,0.01,0.0194,-0.0057,0.0171,0.00766248,0.0463,0.02466401,-0.0096,0.0043,-0.014188,0.0581,-0.018072,0.026609,-0.010477,-0.0268,0.0037,-0.0039,-0.0349,0.0143
311,0.0298,-0.0511,0.012,0.0281,0.0184,0.0033,-0.0015,0.030871088,0.0165,0.03359202,-0.0201,0.0108,0.036357,0.0923,0.021859,0.028803,0.014029,0.0172,0.0093,0.0283,0.0053,0.0569
312,0.0132,-0.0203,0.0384,0.0074,0.0192,0.0398,0.0188,-0.001510046,0.067,0.04001086,-0.0291,0.001,-0.024011,0.0711,0.031724,0.022364,0.015724,0.0477,-0.0161,0.0242,0.0232,0.0232
313,0.0015,-0.0136,-0.0163,0.0087,-0.0073,0.0014,-0.006,0.014294772,-0.0136,0.02357964,0.0502,-0.0091,0.02597,0.0046,0.050916,-0.012061,0.021884,-0.0313,0.0183,-0.0148,0.0015,-0.01
314,0.0704,0.002,-0.0085,-0.0031,-0.0254,-0.0112,-0.0091,-0.001907602,9.00E-04,0.07538767,0.0192,-0.0129,-0.002961,-0.0367,0.028273,-0.02453,0.011388,0.1082,-0.0296,0.0033,0.0191,-0.028
315,0.0476,-0.0065,0.0139,-0.0026,-0.0037,0.0215,0.0049,-0.006379809,0.0372,-0.03254065,0.0184,0.0222,-0.010942,0.0449,-0.00953,0.004996,-0.001759,0.0619,0.0129,0.0317,0.0096,-0.0103
316,0.0073,0,0.0094,-0.0169,-0.0036,0.0074,0.0023,-0.003774153,0.0316,0.00497198,0.017,-0.0087,0.022962,-0.0405,-0.012004,0.001837,-0.001992,0.0352,-0.0263,-0.035,0.0188,0.0087
317,-0.0307,-0.0295,0.0344,0.011,0.0261,0.0182,0.0267,0.013367509,0.0176,-0.00767628,0.0074,0.0142,0.010565,0.0629,0.046604,0.022555,0.017795,-0.0162,0.0328,0.0296,-0.0037,0.0471
318,0.0318,-0.0366,-0.0196,-0.0026,-0.0297,0.0728,-0.0474,0.015189949,-0.0119,0.0219474,-0.0144,-0.0076,0.004236,0.0355,0.054179,-0.015148,0.03159,0.0302,0.0132,-0.0278,0.0115,-0.0109
319,-0.0246,-0.0527,-0.0178,0.0174,0.0045,0.0369,-0.0223,0.016147713,-0.0029,0.00792674,-0.0202,0.0027,0.02808,0.0305,-0.038519,0.018843,0.009703,0.0244,0.0205,0.0113,0.0307,0.0603
320,-0.1608,-0.0517,0.0353,0.0337,0.0591,0.0184,0.0438,0.073286189,-0.0086,-0.03482823,-0.0266,0.0463,0.067132,0.1742,0.041642,0.054602,0.030578,-0.2806,0.0751,0.1162,0.0173,0.0979
321,0.0615,-0.0078,-0.0342,-0.0188,-0.0299,-0.0081,-0.0129,-0.002356823,-0.0372,0.05509535,0.0275,0.0033,0.01275,-0.0864,0.008067,-0.030814,-0.018263,-0.1046,0.0034,3.00E-04,0.0464,-0.0563
322,0.0713,-0.0343,-0.0223,0.0093,0.0031,-0.0537,-0.0091,0.000177714,-0.0871,0.00950975,0.0985,-0.0425,-0.005154,-0.0434,-0.005818,-0.009607,0.006384,0.1521,-0.0062,-0.0491,-0.0421,0.0038
323,0.061,0.0075,-0.0325,-0.0086,-0.0118,0.012,-0.0344,0.005148887,-0.0362,0.00163953,0.0132,-0.0044,0.01295,-0.0106,0.014072,-0.000256,0.0137,0.1098,-0.0165,-0.0649,0.0322,-0.0145
324,0.0616,-0.0156,-0.0419,-0.0076,-0.0339,0.0892,-0.0708,0.00788018,-0.0288,0.04828456,-0.0163,-0.0097,-0.022554,-0.0316,0.062247,-0.029332,0.029291,6.00E-04,0.057,-0.1108,0.0658,-0.0389
325,0.035,-0.0075,-0.046,-0.0277,-0.068,0.0303,-0.0365,-0.026923809,-0.0376,0.05100621,-0.0232,0.0104,-0.010676,-0.1793,0.022439,-0.044699,-0.032508,0.0492,-0.0341,-0.1178,0.0301,-0.0428
326,-0.0408,-0.0522,0.0192,-0.0123,0.041,-0.001,0.0066,-0.006762477,0.0094,0.02094412,0.0246,0.0038,0.00011,0.0582,0.00677,0.048135,0.00016,0.0272,0.028,0.0677,-0.0195,0.0404
327,0.0345,-0.0423,-0.0274,-0.0407,-0.0142,-0.0127,9.00E-04,-0.0239808,-0.0732,-0.00301624,0.0021,-0.0121,0.003997,-0.0653,0.026677,0.003158,-0.006922,0.0651,-0.0224,-0.0918,0.0264,-0.0232
328,0.0433,0.0452,0.0246,-0.0253,0.0089,-0.0904,0.0835,-0.040355593,-0.0022,0.08776775,0.0237,0.0546,0.00444,-0.126,-0.144097,0.026555,-0.05152,0.0456,-0.0466,-0.0255,-0.0327,0.0672
329,-0.0246,0.0371,0.0235,0.0093,0.0334,-0.0519,0.0349,0.017767779,0.0402,-0.00719324,0.0121,0.0341,0.018903,0.0178,0.010619,0.004504,0.006804,-0.0638,0.0598,-0.0247,0.021,0.0185
330,0.0477,0.0229,-0.0319,0.0113,-0.0321,0.0506,-0.0477,0.012999116,-0.0073,0.04276485,0.017,0.0059,0.04329,-0.0432,0.044029,-0.021112,0.02391,0.0538,-0.0617,-0.0342,0.0126,-0.0235
331,-0.0349,0.0257,-0.0044,0.0036,0.0322,0.0166,-0.0057,0.022575382,3.00E-04,-0.01607323,0.0154,0.0187,0.019786,0.0316,0.010024,0.034338,0.010281,-0.0678,0.0596,0.0307,0.0118,0.039
332,-0.0138,-0.0173,-0.0187,-0.0024,0.0064,0.0312,-0.016,0.02846531,-0.0268,-0.00433054,-0.0339,-0.0182,0.046299,-0.0049,0.036591,-0.011989,-0.000297,-0.0207,0.0246,0.032,0.0075,0.0308
333,-0.0279,0.0259,-0.0349,-0.0075,-0.0123,0.0647,-0.053,0.010529877,-0.0498,-0.03079953,-0.0061,0.0039,-0.010359,-0.0475,0.041408,-0.013826,-0.001695,-0.0524,0.0392,-0.0626,-0.0063,-0.0405
334,0.0612,-0.0691,-0.0337,-0.0174,-0.0119,0.055,-0.0465,-0.006013271,-0.0243,0.09098709,-0.0149,-0.0286,0.017882,0.0171,-0.019133,0.003316,0.020317,0.1116,-0.0212,-0.0671,0.0481,-0.0506
335,0.0337,0.058,-0.0612,-0.0428,-0.0174,0.0564,-0.0924,-0.003219065,-0.1198,-0.01678071,0.0043,0.0484,0.011586,-0.2122,0.013883,-0.03931,-0.030073,-0.0154,-0.0056,-0.1078,0.0167,-0.1147
336,0.0772,0.0539,-0.0833,-0.076,-0.0563,0.1322,-0.0928,-0.01358267,-0.113,0.04495639,-0.1401,0.055,-0.006029,-0.166,0.033313,-0.054904,-0.054444,0.0048,-0.0307,-0.1611,0.0526,-0.1003
337,-0.0474,0.0442,-0.0188,-0.0629,0.0472,0.0192,-0.0089,-0.027290503,-0.002,0.01096611,0.0261,0.0167,0.006306,-0.0379,-0.022299,0.029355,-0.049998,-0.0574,0.0037,0.0309,0.0066,0.0107
338,0.0245,0.1828,-0.0959,-0.1865,-0.0048,0.182,-0.1799,-0.066672045,-0.1342,0.00889955,-0.1347,0.0733,-0.031129,-0.2939,-0.064058,-0.053931,-0.075531,-0.0433,-0.1055,-0.2364,0.1198,-0.2456
339,0.052,-0.1532,0.0813,0.1179,-0.0159,-0.0683,0.0559,0.045558695,0.0013,-0.00154299,0.0989,-0.0515,0.03508,0.2733,0.057027,0.01835,0.076849,0.1179,0.0943,0.0701,0.0036,0.1398
340,-0.064,-0.0501,0.0726,0.0766,0.0565,-0.0839,0.1074,0.064406839,0.0688,-0.04316132,-0.0218,0.0028,0.05105,0.2195,0.012069,0.037873,0.087094,-0.0566,0.0664,0.1192,-0.0209,0.0699
341,-0.0442,-0.0381,0.0475,0.0413,0.0137,-0.0898,0.0566,0.030251453,0.0605,-0.0265148,-0.0889,-0.0167,0.037028,0.149,-0.067499,0.005085,0.000196,0.0403,0.0016,0.123,-0.0193,0.0599
342,0.0464,0.0992,-0.0842,-0.0831,-0.0295,0.166,-0.1405,-0.028912348,-0.1013,-0.03392962,0.1239,0.024,-0.018045,-0.254,-0.005725,-0.033905,-0.047546,-0.0222,-0.0111,-0.0711,-5.00E-04,-0.1596
343,-0.0251,-0.0103,0.0831,0.0583,0.0294,-5.00E-04,0.0663,0.024068153,0.0615,0.11025636,0.0651,-0.0306,0.032749,0.0678,0.025558,0.022468,0.034292,0.0927,0.0546,-0.0193,0.0034,0.0727
344,0.0703,-0.0103,-0.0139,-0.0322,0.011,0.0573,-0.0317,-0.02461616,-0.0513,-0.00939793,0.0054,0.0121,-0.01098,-0.0957,-0.016225,-0.007996,-0.02082,0.1214,-0.0065,-0.0173,0.0412,-0.0285
345,-0.0545,0.0019,0.0717,0.0256,0.0553,0.0197,0.0441,0.026897868,0.0818,-0.03893589,0.0264,-0.026,0.007955,0.1209,-0.004931,0.052247,0.021026,-0.0177,0.0493,0.1871,0.0329,0.0863
346,-0.0276,-0.0265,0.0571,0.0961,0.038,-0.0448,0.0308,0.082421548,0.0128,0.0233729,-0.048,-0.0093,0.064705,0.1501,0.02721,0.029226,0.073215,-0.0142,0.0699,0.0985,0.0046,0.1074
347,-0.1072,-0.0058,0.123,0.1307,0.0843,-0.0232,0.0652,0.120837281,0.135,-0.03671737,-0.1463,0.0048,0.109018,0.3339,0.187906,0.074487,0.103593,-0.0922,0.1153,0.2195,0.0056,0.1879
348,0.0119,0.0326,0.0761,0.0171,0.0479,0.0674,0.0212,-0.017967392,0.0837,0.01130186,-0.0688,0.0275,0.005126,0.0762,0.011316,0.063542,0.05186,0.1185,0.0899,0.0296,-0.0336,0.0611
349,0.0313,0.0548,-0.0507,-0.0469,-0.0503,-0.253,0.1296,-0.064029143,-0.1568,0.07104908,0.1621,-0.0257,-0.061594,-0.2373,-0.152396,-0.071285,-0.107883,0.0564,-0.036,-0.2502,-0.03,-0.1007
350,-0.1005,0.0283,0.1247,0.091,0.0907,0.1257,0.1081,0.065235543,0.1536,0.03948161,0.1219,0.1099,0.063589,0.3351,0.068158,0.092225,0.051517,-0.1093,0.1059,0.2394,0.0029,0.2042
